"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"2502",42,"C",40,21,61,125,0,0,0,0,0,0,1,0,0,0,0,12,65,10,"J",1,50,"E",13,84,136,46,10,0,2,0,0,76,29,230,50,0,9,9,3,0,4,65,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,2.78910933703892
"2503",19,"C",0,1,64,125,0,0,0,0,0,0,0,0,1,0,0,13,5,10,"J",1,53,"E",11,86,115,21,13,0,0,0,0,85,34,310,55,0,3,9,3,0,11,66,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,15.7144735773639
"2504",23,"C",0,0,63,115,0,0,0,0,0,0,1,0,1,0,1,16,95,10,"A",1,93,"E",11,72,137,25,17,0,0,0,1,81,38,465,60,1,9,9,0,3,3,54,18,0,0,0,0,0,0,0,0,0,0,0,47,39,1,2.60219407809714
"2505",31,"C",0,0,61,161,0,0,0,0,0,0,0,0,2,0,0,0,85,13,"F",1,50,"E",13,80,171,31,5,0,0,0,0,80,40,570,87,1,8,9,0,2,5,70,20,0,0,0,0,0,0,0,0,0,0,0,45,41,0,-7.67694484564534
"2506",35,"C",25,13,61,130,0,0,0,0,0,0,1,0,3,1,0,10,35,13,"J",1,23,"E",12,78,146,47,9,0,1,0,0,84,40,390,43,1,6,10,2,0,5,72,21,0,0,0,0,0,0,0,0,0,0,0,44,33,0,-5.66065776178172
"2507",32,"C",3,19,64,185,1,1,0,1,0,1,0,1,1,0,0,11,55,15,"J",1,63,"E",12,100,210,40,12,0,0,0,0,82,32,510,59,0,7,8,2,0,6,61,18,0,0,0,0,0,0,0,0,0,0,0,45,39,0,5.11288088412339
"2508",27,"C",0,9,65,140,0,0,0,0,0,0,2,0,0,0,0,12,75,10,"H",1,63,"B",11,70,134,30,12,0,3,0,0,82,37,310,66,0,8,10,0,2,13,56,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,3.8032328600465
"2509",32,"C",0,0,59,132,0,0,0,0,0,1,1,0,0,0,0,10,45,17,"J",1,50,"E",13,70,159,37,11,0,0,0,0,76,31,460,73,1,9,9,3,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,45,43,1,-2.53585779512136
"2510",21,"C",0,8,66,125,0,0,2,0,0,1,0,0,1,0,0,12,45,8,"J",1,60,"E",16,54,147,24,12,0,0,0,0,74,33,435,76,1,9,9,2,0,7,53,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,-0.492652272049142
"2511",21,"C",20,6,65,118,0,0,0,0,0,0,0,1,1,0,1,12,75,5,"J",1,73,"E",10,70,137,24,12,0,0,0,0,84,34,265,48,0,5,7,3,0,2,55,17,0,0,0,0,0,0,0,0,0,0,0,44,39,1,0.239544147006501
"2512",23,"C",0,4,64,116,0,1,1,0,0,0,1,0,1,0,0,12,65,10,"I",1,67,"B",14,58,144,24,12,0,1,0,0,83,40,490,59,1,9,10,2,0,1,48,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,-1.34173716199592
"2513",18,"C",20,3,64,135,0,0,0,0,0,0,0,0,1,0,1,8,65,8,"J",1,70,"E",12,54,160,26,10,0,0,0,0,80,40,485,51,0,9,9,3,0,0,56,16,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0.951032882691061
"2514",18,"C",10,3,64,115,0,0,0,0,0,0,0,0,0,1,0,11,55,10,"J",1,63,"E",12,76,144,19,12,0,0,0,0,81,38,380,70,1,9,9,2,0,1,65,19,0,0,0,0,0,0,0,0,0,0,0,43,39,0,-2.11729782268111
"2515",29,"C",0.5,3,65,142,0,0,0,0,0,2,0,0,0,0,1,12,65,7,"J",1,50,"E",12,80,157,32,11,0,0,0,0,88,40,510,65,0,7,9,3,0,8,60,16,0,1,0,0,0,0,0,0,0,0,0,44,41,0,-0.405563609167859
"2516",22,"E",6,3,70,185,0,0,0,0,0,2,0,1,1,0,0,6,45,7,"F",1,53,"E",12,90,180,26,12,0,0,0,0,85,39,505,47,0,6,10,0,4,0,49,13,0,0,0,1,1,0,0,0,0,0,1,46,41,0,-1.37374228326126
"2517",36,"C",0,0,64,175,0,0,0,0,0,0,1,0,1,0,0,12,105,8,"H",1,85,"B",12,80,182,40,12,0,1,0,0,80,36,335,72,0,8,9,3,0,3,58,15,0,0,0,0,0,0,0,0,0,0,0,47,37,1,2.87898236281278
"2518",31,"C",0,6,63,187,0,0,0,0,0,0,1,0,0,0,0,12,55,14,"J",1,43,"B",15,80,183,32,8,0,0,0,0,83,39,425,63,0,9,9,2,0,6,62,22,0,0,0,0,0,0,0,0,0,0,0,46,40,1,1.90611231035134
"2519",25,"C",0,5,62,113,0,0,0,0,0,0,0,0,0,0,1,12,85,5,"J",1,83,"E",17,80,134,25,12,0,0,0,0,79,36,465,97,1,7,7,3,0,3,78,23,0,0,0,0,0,0,0,0,0,0,0,45,41,0,-2.25709246247716
"2520",36,"C",13,15,63,140,0,0,0,2,0,0,1,1,0,0,0,11,55,20,"J",1,53,"E",11,60,175,36,10,0,2,1,0,84,32,605,72,1,8,8,2,0,12,56,16,0,0,0,0,0,0,0,0,0,0,0,44,40,0,-3.91838279195979
"2521",19,"C",5,2,63,140,0,0,0,0,0,0,0,0,0,0,0,12,45,5,"G",1,73,"E",10,75,158,22,12,0,0,0,0,78,34,375,37,0,9,9,3,0,0,56,17,0,0,0,0,0,0,0,0,0,0,0,43,39,1,-0.466076287769527
"2522",36,"C",5,20,59,152,0,0,0,1,0,1,2,0,1,1,0,8,55,9,"F",1,57,"E",12,80,195,42,12,0,0,0,0,86,42,510,66,1,8,9,3,0,11,48,15,0,0,0,0,0,0,0,0,0,0,0,46,39,1,4.7059319491614
"2523",21,"C",15,3,63,140,1,0,0,0,0,0,0,0,0,0,1,8,85,10,"J",1,73,"E",13,70,167,24,12,0,0,0,0,84,38,450,40,1,9,9,2,0,10,58,19,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-3.39288372793965
"2524",35,"C",0,0,63,117,0,0,0,0,0,1,1,1,1,0,0,9,95,16,"J",1,73,"E",13,64,133,29,12,0,1,0,0,70,23,465,38,1,2,6,2,0,10,24,6,8,0,0,4,0,0,2,1,0,0,5,45,33,1,-0.64576454372643
"2525",21,"C",2,6,61,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,60,"E",12,90,161,21,11,0,0,0,0,80,35,560,59,1,9,10,3,0,4,58,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,-1.46156716682238
"2526",33,"C",0,0,62,107,0,0,1,0,0,0,0,2,0,0,0,12,55,10,"J",1,47,"E",13,78,118,32,9,0,0,0,0,81,36,430,62,1,9,10,2,0,2,60,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,8.49367950983719
"2527",22,"C",15,4,62,130,0,0,0,0,0,0,0,0,1,0,0,12,45,7,"J",1,70,"E",13,80,135,20,12,0,0,0,0,83,32,510,72,0,5,9,2,2,1,62,19,0,0,0,1,0,0,0,0,0,0,0,45,39,1,6.51635548644446
"2528",23,"C",2,3,66,125,0,0,0,0,0,1,0,1,1,0,1,15,95,10,"J",1,93,"E",12,60,142,28,18,0,0,0,0,82,36,475,52,0,9,10,0,2,5,46,14,0,0,0,0,0,0,0,0,0,0,0,45,43,1,3.86605328383992
"2529",21,"C",0,3,63,117,0,0,0,0,0,0,0,1,1,0,1,12,105,7,"J",1,63,"E",11,76,140,32,12,0,0,0,0,79,41,320,66,1,2,9,2,0,7,57,17,0,0,0,1,0,0,0,0,0,0,0,44,39,1,1.59147025646783
"2530",21,"C",0,0,63,150,0,0,0,0,0,2,0,0,1,0,0,12,85,8,"L",1,63,"B",11,66,175,22,12,0,0,0,0,68,31,385,66,0,9,9,3,0,5,63,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,1.27341707321469
"2531",30,"C",3,11,64,165,0,0,0,0,0,1,1,1,1,0,0,9,75,15,"I",1,47,"B",13,90,175,36,4,0,1,0,0,83,39,600,56,0,5,5,3,0,3,60,18,0,0,0,2,0,0,0,0,0,0,0,46,40,0,0.175016297813849
"2532",35,"C",2,18,64,133,0,0,0,0,0,0,0,0,0,0,1,11,95,10,"J",1,70,"E",13,100,147,39,12,0,1,0,0,81,36,330,62,0,9,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,43,41,0,2.37177248294047
"2533",20,"C",10,6,65,113,0,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,33,"E",13,74,143,23,8,0,0,0,0,83,35,540,53,0,9,9,3,0,3,45,15,0,0,0,0,0,0,0,0,0,0,0,44,40,0,-0.156388754834899
"2534",20,"C",10,7,64,115,0,0,0,0,0,0,0,0,1,0,0,12,75,15,"J",1,40,"E",13,62,134,24,6,0,0,0,0,84,30,450,71,0,8,9,2,0,7,63,21,0,0,0,0,0,0,0,0,0,0,0,45,40,0,3.22006840563504
"2535",17,"C",0,3,69,155,0,0,0,0,0,0,1,0,0,0,0,10,5,5,"J",1,47,"E",11,74,183,25,14,0,0,0,0,80,33,510,59,0,9,9,1,2,7,61,18,0,0,0,0,0,0,0,0,0,0,0,44,41,0,-0.932086385844932
"2536",25,"C",0,0,67,125,0,0,0,0,0,0,0,3,1,0,0,12,45,10,"J",1,70,"E",12,82,130,32,12,0,0,0,0,82,37,340,68,0,9,10,2,0,3,62,19,0,0,0,0,0,0,0,0,0,0,0,41,41,0,1.56624851035677
"2537",18,"C",0,0,60,103,0,0,0,0,0,0,0,0,1,0,0,10,25,18,"J",1,17,"E",13,82,135,18,9,0,0,0,0,82,33,440,38,0,9,9,3,0,3,44,13,0,0,0,0,0,0,0,0,0,0,0,43,39,1,0.151251001566513
"2538",19,"C",0,0,59,115,0,0,0,0,0,0,0,0,0,0,0,9,35,20,"J",1,33,"E",13,60,136,19,10,0,0,0,0,79,34,430,38,0,8,9,2,0,6,66,22,0,0,0,0,0,0,0,0,0,0,0,45,38,1,3.43573034287374
"2539",26,"C",20,8,65,165,0,0,0,0,0,0,1,0,0,0,0,12,65,8,"F",1,57,"E",12,70,179,37,10,0,0,0,0,83,33,480,59,0,3,8,3,0,4,42,14,0,0,0,0,0,0,0,0,0,0,0,45,39,1,2.08090628777152
"2540",19,"C",10,3,65,121,0,0,1,0,0,0,0,0,3,0,0,9,55,20,"L",1,43,"E",13,76,131,22,11,0,0,0,0,76,27,270,43,0,9,9,5,0,6,25,14,0,1,0,0,0,0,0,1,0,0,2,46,31,1,0.520123230233083
"2541",20,"C",15,4,65,148,0,0,0,0,0,0,0,0,0,0,0,10,35,10,"L",1,33,"E",13,68,155,23,11,1,0,0,0,70,22,320,49,1,9,8,3,0,7,42,14,0,0,0,5,0,0,0,1,0,0,2,46,21,1,-2.16945680711011
"2542",21,"C",10,5,60,84,0,0,0,0,0,0,0,0,0,1,0,12,55,15,"J",1,63,"E",12,58,107,22,12,0,0,0,0,84,34,485,38,1,8,9,2,0,7,65,20,0,0,0,0,0,0,0,0,0,0,0,45,41,1,24.7708521962729
"2543",18,"C",0,0,64,115,0,0,1,0,0,1,0,0,1,0,0,10,35,10,"J",1,53,"E",12,80,128,19,12,0,1,0,0,81,34,335,34,1,9,10,3,0,6,58,18,0,0,0,0,1,0,0,0,0,0,0,45,37,0,-0.428154582245471
"2544",18,"C",0,0,64,115,0,0,1,0,0,1,0,0,1,0,0,10,35,10,"J",1,53,"E",12,80,128,19,12,0,1,0,0,78,34,340,41,0,6,9,3,0,4,62,18,0,0,0,0,0,0,0,0,0,0,0,44,37,0,3.36790123171117
"2545",19,"C",0,0,64,110,0,0,0,0,0,1,2,0,0,0,0,10,65,10,"J",1,80,"E",12,86,130,21,12,0,1,1,0,74,29,440,45,0,8,8,2,0,8,54,17,0,0,0,0,0,1,0,0,0,0,0,45,39,1,5.32833503142609
"2546",28,"C",30,15,67,129,0,0,0,0,0,0,0,0,1,0,0,10,45,7,"J",1,60,"E",14,78,157,27,11,0,1,0,0,83,35,530,60,1,9,9,2,0,7,56,18,0,0,0,0,0,0,0,0,0,0,0,50,41,1,1.01141401614605
"2547",23,"C",0,4,61,126,0,0,0,0,0,1,1,0,0,0,1,12,65,20,"F",1,67,"E",15,60,126,37,12,0,0,0,0,87,39,400,72,0,3,6,0,2,4,62,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,8.67561784201245
"2548",24,"C",5,9,65,150,1,0,0,0,0,2,1,0,0,0,0,10,65,13,"J",1,90,"B",12,72,173,31,16,1,0,0,0,77,29,310,46,0,9,9,3,0,6,62,17,0,0,0,0,0,0,0,0,0,0,0,44,34,0,2.02209380755825
"2549",28,"C",0,11,68,130,0,0,0,0,0,0,0,0,0,0,0,13,75,6,"L",1,67,"E",14,78,158,27,18,0,0,0,0,82,38,485,62,0,9,10,1,2,6,55,16,0,0,0,0,0,0,0,0,0,0,0,44,42,1,2.42146561968022
"2550",22,"C",0,1,62,167,0,0,0,1,0,0,0,1,2,0,0,13,75,10,"D",1,93,"E",11,70,185,24,13,0,0,0,0,79,35,470,59,0,9,9,2,0,8,58,18,0,0,0,0,0,0,0,0,0,0,0,47,45,1,5.48333086069545
"2551",37,"C",0,0,65,140,0,2,0,0,0,0,2,0,1,0,0,12,55,12,"J",1,57,"E",15,70,146,38,11,0,0,0,0,83,36,450,58,1,7,8,2,0,3,65,18,3,0,0,4,1,0,0,0,0,0,2,45,38,0,-4.90780058774254
"2552",34,"C",0,18,62,94,0,0,0,0,0,2,1,0,2,0,0,8,45,20,"J",1,53,"E",16,74,117,42,12,0,0,0,0,84,37,400,70,1,9,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,10.6990242927988
"2553",33,"C",20,12,52,133,0,0,0,0,0,0,1,1,1,0,1,9,65,10,"J",1,50,"E",11,85,156,37,9,0,0,0,0,78,32,390,79,1,9,9,3,0,3,68,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,-0.389628219018484
"2554",41,"C",0,0,67,125,0,0,0,0,0,0,2,1,0,0,0,12,55,8,"J",1,87,"E",14,68,147,38,18,0,2,0,0,73,33,365,54,0,7,10,2,0,8,72,21,0,0,0,0,0,0,0,0,0,0,0,45,38,0,1.00738260894893
"2555",35,"C",15,21,63,128,0,0,0,0,0,0,2,1,1,1,0,12,65,18,"J",1,57,"E",12,74,131,37,10,0,4,0,0,90,33,370,67,1,9,9,2,0,2,67,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,4.15895478599352
"2556",29,"C",5,13,64,124,0,0,0,0,0,1,1,1,2,0,0,12,95,12,"J",1,73,"E",13,86,144,30,12,0,1,0,0,79,30,495,72,1,9,9,2,1,6,41,11,0,0,0,0,0,0,0,0,0,0,0,47,37,1,-0.060673233291792
"2557",22,"C",15,3,68,160,0,0,0,0,0,0,0,0,0,0,0,13,25,15,"L",1,70,"E",13,64,174,23,13,1,0,0,0,86,40,410,55,0,7,8,0,2,2,50,17,0,0,0,0,0,0,0,0,0,0,0,48,40,1,2.46264480554166
"2558",21,"C",0,2,66,128,1,0,0,0,0,0,0,1,1,0,1,12,65,7,"J",1,73,"E",13,70,140,22,12,0,0,0,0,83,38,550,60,1,9,10,0,3,2,55,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,-0.864669011212399
"2559",21,"C",20,7,64,145,0,0,0,1,0,0,1,0,2,0,0,12,65,7,"J",1,73,"E",11,84,158,25,12,0,0,0,0,77,31,505,43,0,9,9,2,0,6,46,14,0,0,0,0,0,0,0,0,0,0,0,46,39,1,1.73174206842801
"2560",22,"C",0,0,66,130,0,0,0,0,0,1,2,2,0,1,1,12,45,5,"J",1,73,"E",13,68,154,43,12,0,0,0,0,79,35,325,67,0,9,9,2,0,1,74,22,0,0,0,0,0,0,0,0,0,0,0,45,41,0,-0.412349951449213
"2561",23,"C",0,0,66,135,0,0,0,0,0,0,2,1,0,0,0,13,55,10,"J",1,77,"E",13,80,158,44,12,0,0,0,0,77,28,440,98,0,5,9,2,0,8,57,18,4,0,1,0,0,0,0,0,0,0,1,46,40,1,-0.53581933606482
"2562",18,"C",0,2,62,105,0,0,0,0,0,0,0,0,0,0,0,12,95,10,"J",1,60,"E",12,70,129,23,12,0,0,0,0,81,35,320,78,0,5,8,0,3,2,63,19,0,0,0,0,0,0,0,0,0,0,0,43,38,1,4.02674410494751
"2563",41,"C",0,5,58,90,0,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,57,"E",13,86,100,32,12,0,0,0,0,75,29,290,64,1,7,9,2,0,1,73,19,0,0,0,0,0,0,0,0,0,0,0,45,39,1,36.7799008095274
"2564",21,"C",10,8,64,120,0,0,0,0,0,0,1,0,2,1,1,13,95,20,"J",1,70,"E",17,48,153,25,12,0,0,0,0,83,34,505,66,1,9,9,0,2,6,61,18,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-2.01605311636797
"2565",22,"C",15,8,64,120,0,0,0,0,0,0,0,0,0,1,0,13,55,8,"J",1,67,"E",17,80,149,26,12,0,0,0,0,79,32,510,80,0,8,9,0,2,0,66,21,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0.714225860824976
"2566",38,"C",30,20,62,180,3,0,0,0,0,0,1,0,1,0,0,11,45,12,"J",1,60,"E",11,58,185,41,12,0,1,0,0,80,35,340,61,1,6,8,2,0,0,67,20,0,0,0,2,0,0,0,0,0,0,3,47,40,0,-2.07513089809949
"2567",18,"C",0,2,66,130,0,0,0,0,0,0,0,0,2,0,0,13,105,10,"K",1,87,"E",11,70,152,21,14,0,0,0,0,84,36,390,66,0,9,9,0,2,9,52,15,0,0,0,0,0,0,0,0,0,0,0,46,39,1,1.31837368418128
"2568",21,"C",0,4,65,120,0,0,0,0,0,0,0,0,1,1,0,12,75,10,"J",1,73,"E",12,68,140,21,12,0,0,0,0,78,39,370,66,0,9,9,2,0,6,54,16,0,0,0,0,0,0,0,0,0,0,0,45,39,1,3.03572261305749
"2569",22,"C",20,10,67,127,0,1,0,0,0,1,0,0,2,0,0,12,75,7,"L",1,53,"B",14,72,136,21,9,0,0,0,0,80,34,320,53,1,9,9,2,0,10,67,20,0,0,0,0,0,0,0,0,0,0,0,47,41,0,1.57797362623036
"2570",20,"C",10,4,62,145,0,0,0,0,0,0,2,0,0,0,0,12,35,7,"J",1,47,"E",10,78,167,22,11,0,0,0,0,85,35,530,93,1,8,10,1,2,1,59,17,0,1,0,0,0,0,0,0,0,0,0,47,40,1,0.373888320168146
"2571",22,"C",0,0,55,118,0,0,0,0,0,1,0,0,1,0,0,13,95,7,"K",1,93,"E",11,60,136,23,14,0,0,0,0,84,31,410,76,0,9,9,0,3,8,56,16,0,0,0,0,0,0,0,0,0,0,0,45,42,1,1.21969465192257
"2572",21,"C",0,0,65,118,0,0,0,0,0,0,0,0,0,0,0,15,55,8,"L",1,87,"E",13,72,139,25,16,0,0,0,0,81,33,470,67,0,9,9,0,2,5,49,15,0,0,0,0,0,0,0,0,0,0,0,43,41,1,0.92364136753315
"2573",22,"C",0,0,64,123,0,0,0,0,0,0,0,0,1,0,0,16,55,8,"L",1,87,"E",13,72,140,25,16,0,0,0,0,81,33,685,67,1,9,9,2,0,8,58,18,0,0,0,0,0,0,0,0,0,0,0,48,38,0,-4.3330041821279
"2574",20,"C",20,3,62,121,0,0,0,0,0,1,1,0,0,0,0,11,35,10,"J",1,43,"E",13,68,140,23,11,0,0,0,0,82,33,450,51,1,8,9,3,0,1,53,16,0,0,0,0,0,0,0,0,0,0,0,46,37,1,-0.272923159717748
"2575",32,"C",10,13,66,155,0,0,0,0,0,0,0,0,0,0,0,9,75,14,"J",1,73,"E",14,98,163,35,12,0,0,0,0,67,26,475,63,0,9,9,2,0,1,64,20,0,0,0,0,0,0,0,0,0,0,0,43,40,0,0.934816104996878
"2576",27,"C",0,8,65,130,0,0,0,1,0,0,1,0,1,0,0,16,105,8,"J",1,93,"E",14,74,158,31,17,0,0,0,0,79,32,510,47,1,9,9,1,1,1,59,18,0,0,0,0,0,0,0,0,0,0,0,48,40,1,1.0633096423521
"2577",31,"C",20,12,65,105,0,0,0,0,0,0,0,0,0,0,0,12,55,18,"J",1,67,"E",16,70,128,32,12,0,0,0,0,82,34,450,73,1,9,10,3,0,1,62,18,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3.45281151591489
"2578",22,"C",0,0,66,118,0,0,0,0,0,1,1,0,1,1,1,15,85,5,"J",1,93,"E",12,80,140,24,18,0,0,0,0,87,39,410,77,1,7,9,0,2,6,62,16,0,0,0,1,0,0,0,0,0,0,0,46,42,0,-2.17144364739489
"2579",21,"C",0,0,65,123,0,0,0,0,0,0,0,1,0,0,0,17,35,10,"G",1,77,"E",13,80,134,21,15,0,0,0,0,80,37,480,42,1,8,9,0,3,5,49,15,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-0.5756758434354
"2580",32,"C",30,20,61,92,0,0,0,0,0,0,0,5,0,0,0,11,25,8,"J",1,47,"E",12,68,117,26,12,0,0,0,0,77,40,470,87,0,8,9,2,0,5,80,23,0,0,0,0,0,0,0,0,0,0,0,43,41,1,10.9078419377107
"2581",26,"C",20,7,62,120,0,1,0,0,0,1,1,0,0,0,0,12,35,8,"J",1,63,"E",12,80,134,27,12,1,0,0,0,82,38,300,57,1,5,9,2,0,6,69,22,0,0,0,1,0,0,0,0,0,0,0,44,38,1,2.86197657156811
"2582",20,"C",6,1,65,135,0,0,0,0,0,0,1,0,1,0,0,12,85,10,"K",1,80,"E",16,70,146,20,13,0,0,0,0,77,37,370,58,1,9,9,1,2,7,64,20,6,0,0,0,0,0,0,0,0,0,1,46,39,0,-2.73880751670988
"2583",26,"C",0,2,64,110,0,0,0,0,0,0,0,1,1,0,0,16,45,7,"P",1,83,"E",12,64,129,27,17,0,0,0,0,75,33,410,61,0,9,9,0,3,6,51,16,0,0,0,0,0,0,0,0,0,0,0,44,38,1,5.49162914806915
"2584",18,"C",23,5,65,109,0,0,0,0,0,2,1,0,1,0,1,12,65,10,"J",1,50,"E",14,66,132,20,11,0,0,0,0,79,34,385,33,0,9,9,3,0,2,64,18,0,0,0,0,0,0,0,0,0,0,0,44,42,0,4.5556308428278
"2585",21,"C",0,0,62,114,1,1,0,1,0,2,0,0,0,1,0,13,65,8,"J",1,77,"E",13,76,127,22,14,0,0,1,0,79,35,470,38,0,8,9,0,2,7,55,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,7.44050902563322
"2586",21,"C",20,4,61,137,0,0,0,0,0,0,0,0,1,0,1,12,45,5,"J",1,60,"E",9,52,162,27,12,0,0,0,0,79,36,505,57,1,5,9,3,0,5,69,20,0,0,0,0,0,0,0,0,0,0,0,45,42,0,-3.47459019042698
"2587",22,"C",0,0,62,115,0,0,0,0,0,0,0,0,0,0,1,12,85,7,"J",1,80,"E",10,80,137,24,12,0,0,0,0,83,40,305,51,1,8,9,2,0,5,55,16,0,0,0,0,0,0,0,0,0,0,0,45,39,0,-2.52083624320829
"2588",21,"C",0,0,63,110,0,0,0,0,0,0,0,0,0,0,0,12,35,8,"J",1,63,"E",12,80,132,27,12,0,0,0,0,74,33,300,53,1,9,10,2,0,5,60,16,1,0,0,0,0,0,0,0,0,0,0,47,40,1,3.03330208206998
"2589",24,"C",20,10,68,110,0,0,0,0,0,1,0,0,0,0,1,14,65,10,"I",0,80,"E",13,70,140,27,16,0,0,0,0,74,33,470,67,1,9,10,3,0,5,52,15,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-1.38342640591023
"2590",21,"C",8,3,61,141,0,0,0,0,0,1,0,0,0,0,0,11,55,5,"J",1,63,"E",12,80,154,30,12,0,0,0,0,81,33,340,80,1,7,9,2,0,1,62,19,0,0,0,0,0,0,0,0,0,0,0,46,41,1,-1.72818181234454
"2591",34,"C",0,0,63,112,0,1,3,0,0,3,2,0,0,0,0,15,65,6,"J",1,67,"E",11,70,125,27,12,0,0,0,0,82,33,390,45,0,9,9,2,0,11,60,16,0,0,0,0,0,0,0,0,0,0,0,47,38,1,9.54845692552601
"2592",28,"C",0,0,59,126,0,0,0,0,0,0,0,0,0,0,0,0,45,15,"F",1,70,"E",16,70,140,29,12,2,0,1,0,80,33,340,50,1,9,9,2,0,6,62,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,-1.43567850449207
"2593",29,"C",0,0,64,117,0,0,0,0,0,0,1,0,1,0,0,12,55,12,"J",1,53,"E",12,80,138,34,10,2,0,1,0,86,39,420,55,1,9,9,3,0,9,33,10,0,0,0,0,0,0,2,0,0,0,1,47,38,0,-4.03850537739754
"2594",21,"C",0,0,65,119,0,0,0,0,0,0,0,0,0,0,1,12,35,7,"J",1,63,"E",11,64,142,22,12,0,0,0,0,81,36,455,81,1,9,9,3,0,1,66,21,0,0,0,0,0,0,0,0,0,0,0,45,42,0,-3.91173469610366
"2595",27,"C",40,13,64,128,0,0,0,0,0,0,0,0,0,0,0,10,55,12,"J",1,77,"E",13,78,144,29,12,1,0,0,0,76,37,350,50,0,9,10,2,0,1,65,20,0,0,0,0,0,0,0,0,0,0,0,43,40,0,2.4651908605055
"2596",41,"C",0,0,62,158,1,0,0,0,0,0,0,0,1,0,0,10,75,10,"J",1,73,"E",13,80,173,45,11,0,0,0,0,85,40,500,78,0,9,9,3,0,2,65,20,0,0,0,0,0,0,0,0,0,0,0,45,41,1,2.7170011002301
"2597",20,"C",0,0.5,65,140,0,0,0,0,0,0,0,0,0,0,1,12,85,7,"I",1,87,"B",16,90,156,20,13,0,0,0,0,83,32,320,68,0,7,9,2,0,8,57,17,0,0,0,0,0,0,0,0,0,0,0,46,41,1,0.975628773489974
"2598",21,"C",0,1,64,144,0,0,0,0,0,0,0,0,0,0,0,12,95,8,"I",1,80,"B",16,70,156,21,13,0,0,0,0,78,28,530,62,0,9,9,2,0,3,64,21,0,0,0,0,1,0,0,0,0,0,0,47,40,0,0.902141509173282
"2599",26,"C",3,4,62,134,0,0,1,0,0,0,0,0,0,0,0,9,5,10,"F",1,60,"E",13,90,164,29,16,0,0,0,0,81,33,635,54,1,6,9,0,3,7,55,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,1.10934784077524
"2600",27,"C",0.5,6,63,148,0,0,0,0,0,0,1,0,0,0,0,12,55,10,"F",1,87,"E",14,80,163,30,18,0,0,0,0,76,31,330,41,1,9,9,4,0,9,58,19,0,0,0,3,0,0,0,0,0,0,2,47,33,1,0.167400792981368
"2601",21,"C",10,4,63,165,0,0,0,0,0,1,2,1,1,0,0,11,45,10,"J",1,70,"E",12,80,205,25,12,0,1,0,0,81,37,215,45,0,7,9,3,0,8,52,15,0,0,0,0,0,0,0,0,0,0,0,41,36,1,3.44213773432351
"2602",18,"C",4,5,62,110,1,1,0,0,0,0,0,0,0,0,0,11,55,5,"J",1,75,"E",10,70,122,22,12,0,0,0,0,86,38,380,37,0,5,9,3,0,4,69,22,0,0,0,1,0,0,0,0,0,0,0,42,42,1,7.67505420883075
"2603",21,"C",0,0,64,120,0,0,0,1,0,0,0,0,0,0,1,14,75,10,"I",1,93,"E",13,70,149,25,18,0,0,0,0,77,33,410,42,0,9,10,0,3,4,53,15,0,0,0,0,0,0,0,0,0,0,0,44,44,1,0.482581188511499
"2604",30,"C",0,2,65,153,0,1,0,0,0,0,0,0,0,0,0,16,35,8,"J",1,77,"E",13,78,172,28,18,0,0,0,0,83,32,460,82,1,8,9,0,2,3,54,16,0,0,0,0,0,0,0,0,0,0,0,46,45,1,1.70160280250975
