"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"2702",30,"C",0,0,63,130,0,0,0,0,0,0,1,0,1,0,0,5,35,10,"F",1,33,"E",16,70,159,44,3,0,0,0,0,80,30,395,91,1,9,9,1,1,10,53,16,0,0,0,0,0,0,0,0,0,1,0,46,38,1,16.4411546975319
"2703",31,"C",0,0,63,150,0,0,0,0,0,0,1,0,0,0,0,5,35,15,"F",1,33,"E",16,70,163,45,3,0,0,0,0,83,30,390,53,1,9,9,0,2,6,51,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,1.15316343978199
"2704",18,"C",0,0,65,106,0,0,0,0,0,0,0,0,1,0,0,11,35,10,"J",1,33,"E",13,60,129,20,9,0,0,0,0,75,33,390,52,0,9,7,2,0,6,63,22,0,0,0,0,0,0,0,0,0,0,0,45,45,1,12.0747149858336
"2705",26,"C",0,0,62,117,0,0,0,0,0,0,0,1,3,1,1,12,75,8,"F",1,63,"E",16,70,154,29,12,0,0,0,0,79,38,630,70,1,8,8,0,2,2,54,17,0,0,0,0,0,0,0,0,0,0,0,49,42,1,18.3240773522667
"2706",32,"C",10,15,66,145,0,0,1,0,0,0,2,0,0,0,1,11,95,10,"I",1,47,"B",13,80,172,36,6,0,1,0,0,78,38,520,98,0,4,9,3,0,15,39,13,0,0,0,0,0,0,2,0,0,0,1,47,41,0,17.396871092774
"2707",19,"D",30,3,62,120,0,0,0,0,0,1,0,1,2,0,0,12,45,7,"J",1,73,"E",13,70,145,22,13,0,0,0,0,82,38,430,46,0,8,9,0,2,2,65,22,0,0,0,0,0,0,0,0,0,0,0,44,39,0,7.98241121489618
"2708",18,"C",0,0,59,95,0,0,0,0,0,0,0,0,1,0,0,10,5,15,"N",1,40,"D",11,70,114,22,12,0,0,0,0,83,35,470,43,1,9,10,2,0,7,69,20,0,1,0,0,0,0,0,0,0,0,0,48,41,0,11.7416876939438
"2709",29,"C",20,11,62,102,0,1,1,0,0,0,1,0,0,0,0,9,85,22,"J",1,63,"E",14,80,114,35,11,5,0,0,0,76,31,360,53,0,7,8,2,0,1,65,18,0,0,0,0,0,0,0,0,0,0,0,43,41,0,6.04122856503847
"2710",21,"C",1,6,66,145,0,0,0,0,0,0,1,0,0,0,1,10,55,7,"J",1,53,"E",13,66,177,25,10,0,0,0,0,77,33,610,65,1,8,9,2,0,5,65,20,0,0,0,0,0,0,0,0,0,0,0,49,41,1,21.9816294645517
"2711",21,"C",0,0,69,137,0,0,0,0,0,0,0,1,1,0,0,16,15,7,"L",1,63,"E",13,76,144,23,16,0,0,0,0,78,30,505,51,1,2,9,4,0,8,42,15,0,0,0,3,0,0,0,0,0,0,0,46,36,1,15.623705728029
"2712",22,"C",0,3,69,150,0,0,0,0,0,0,0,0,1,0,1,16,55,20,"J",1,87,"E",16,68,164,27,16,0,0,0,0,80,30,550,55,1,9,10,0,2,1,55,17,0,0,0,0,0,0,0,0,0,0,0,49,41,1,8.44981104299331
"2713",25,"C",0.5,6,62,178,0,0,0,1,0,0,3,0,2,0,0,11,65,5,"J",1,70,"B",11,60,187,33,12,1,4,0,1,75,22,400,60,0,8,8,3,0,2,41,12,7,0,0,3,1,0,0,0,0,0,4,46,33,1,17.9637449421442
"2714",23,"C",0,2,65,150,0,0,0,0,0,1,1,1,2,0,0,10,25,10,"I",1,47,"E",12,68,174,26,12,0,0,0,0,75,33,460,63,1,8,9,0,2,10,49,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,12.9592802893009
"2715",26,"C",0,0,63,110,0,1,0,0,0,0,0,0,1,0,0,7,45,16,"F",1,37,"E",16,80,129,27,5,0,0,0,0,79,38,385,80,1,9,9,0,3,7,57,18,0,0,0,0,0,0,0,0,0,0,0,50,39,1,15.6148106523335
"2716",19,"C",0,0,62,125,0,0,0,0,0,0,0,1,0,0,0,13,45,10,"J",1,40,"A",11,70,143,21,8,0,0,0,0,77,30,420,78,1,6,9,2,0,4,56,16,0,0,0,0,0,0,0,0,0,0,0,49,41,0,18.979784724339
"2717",19,"C",10,2,68,123,0,0,0,0,0,0,0,0,0,0,0,12,25,17,"J",1,47,"E",15,70,135,19,11,0,0,0,0,83,36,390,47,1,8,9,3,0,7,69,21,0,0,0,0,0,0,0,0,0,0,0,46,40,1,16.147448964286
"2718",28,"C",0,0,60,130,0,0,0,0,0,0,0,0,0,0,0,5,25,7,"F",1,23,"E",14,80,145,32,5,0,0,0,0,79,33,360,43,0,9,10,0,3,1,68,19,0,0,0,0,0,0,0,0,0,0,0,44,41,1,4.32615950086349
"2719",19,"C",3,5,61,135,0,0,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,33,"E",13,76,165,19,8,0,0,0,0,83,35,480,57,1,9,9,2,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,47,40,0,11.437828071626
"2720",20,"C",2,4,61,131,0,0,0,0,0,0,0,0,1,0,0,12,45,8,"J",1,30,"E",12,70,155,20,9,0,0,0,0,79,32,600,61,0,2,9,3,0,6,60,19,0,0,0,2,0,0,0,0,0,0,0,46,43,0,13.2260685033003
"2721",32,"C",0,0,63,112,0,0,0,1,0,0,0,0,0,0,0,17,65,5,"J",1,90,"E",13,66,138,31,18,0,0,0,0,83,35,430,55,0,9,9,0,3,9,57,18,0,0,0,0,0,0,0,0,0,1,0,43,39,1,5.22419163316189
"2722",23,"C",0,0,66,125,0,0,0,0,0,0,0,1,0,0,1,8,95,7,"F",1,93,"E",12,78,150,24,15,0,0,0,0,83,36,370,64,1,8,8,0,2,4,63,21,0,0,1,0,0,0,0,0,0,0,0,46,41,1,7.91936886451388
"2723",29,"C",0,0,64,98,0,0,0,0,0,1,1,0,1,0,0,12,45,15,"C",1,83,"A",13,90,130,35,18,0,1,0,0,83,31,495,70,0,8,9,0,2,5,58,20,0,0,0,0,0,0,0,0,0,0,0,44,41,1,14.0496949609768
"2724",16,"C",15,3,62,104,0,1,0,0,0,0,0,1,0,0,0,10,75,10,"J",1,63,"E",13,80,112,17,10,0,0,0,0,73,31,360,53,1,6,9,4,0,9,45,14,0,0,0,0,0,0,0,0,0,0,0,45,37,1,20.7071909010869
"2725",20,"C",10,8,62,122,0,0,0,0,0,1,1,0,0,0,1,14,65,20,"J",1,90,"E",11,76,124,20,14,0,0,0,0,80,35,400,46,0,8,9,2,0,0,64,20,0,0,0,0,0,0,0,0,0,0,0,48,41,0,2.78078314734372
"2726",36,"C",0,9,63,134,1,0,0,0,0,0,2,0,1,0,1,8,75,8,"J",1,63,"E",15,62,157,49,10,0,0,0,0,80,29,480,72,1,9,10,3,0,6,57,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,19.8154731222002
"2727",30,"C",0,13,60,135,0,0,0,0,0,3,0,2,1,1,0,12,65,20,"J",1,47,"E",12,90,162,29,10,0,0,0,0,81,37,380,60,1,8,8,2,0,7,69,21,0,0,0,0,0,0,0,0,0,0,0,45,42,0,6.90042864754075
"2728",28,"C",10,8,60,122,0,0,0,0,0,1,0,0,0,0,0,5,65,8,"F",1,33,"E",14,64,139,32,5,0,1,0,0,80,36,595,98,1,6,9,0,2,11,58,18,0,0,0,0,0,0,0,0,0,1,0,47,41,0,11.8051504137942
"2729",17,"C",2,2,61,108,0,0,0,0,0,0,0,0,0,0,0,9,45,15,"J",1,50,"E",15,56,135,20,9,0,0,0,0,80,33,530,52,1,7,9,0,2,5,61,20,0,0,0,0,0,0,0,0,0,0,0,44,42,0,15.6201315329648
"2730",22,"C",0,3,68,169,0,0,0,1,0,0,0,1,0,0,0,14,5,7,"I",1,60,"E",10,70,178,23,15,0,0,0,0,77,31,425,53,0,6,9,0,3,2,59,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,16.2550222446584
"2731",22,"C",20,5,65,150,0,0,0,0,0,0,0,0,1,0,1,12,95,5,"J",1,70,"E",10,86,180,22,12,0,0,0,0,76,37,340,41,0,8,9,2,0,2,60,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,12.5783823634724
"2732",22,"C",0,0,58,90,0,0,0,0,0,0,0,0,1,0,1,12,45,20,"M",1,83,"A",16,68,120,30,18,0,0,0,0,78,34,560,58,1,8,9,1,2,13,48,16,0,0,0,0,0,0,0,0,0,0,0,46,46,0,11.1880801817344
"2733",19,"C",0,0,59,120,0,0,0,0,0,0,0,0,0,0,0,8,55,10,"J",1,53,"E",15,78,143,21,11,0,0,0,1,77,32,555,53,1,8,9,2,0,7,63,21,0,0,0,0,0,0,0,0,0,0,0,46,42,0,16.0637170654542
"2734",25,"C",20,5,65,110,0,0,0,0,0,0,2,2,1,0,0,12,55,13,"J",1,73,"E",14,68,134,25,12,0,0,0,0,81,38,400,47,0,9,9,3,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,44,42,1,12.5756119247155
"2735",43,"C",0,0,59,125,0,0,0,0,0,0,3,0,0,0,1,11,45,5,"J",1,43,"E",14,80,142,38,8,1,0,0,0,76,30,395,55,1,5,9,3,0,4,71,22,0,0,0,0,0,0,0,0,0,0,0,45,41,1,15.1929882175067
"2736",20,"C",0,0,58,104,0,0,0,0,0,0,0,0,1,0,0,12,55,8,"F",1,63,"E",11,78,122,20,12,0,0,0,0,81,40,420,55,1,8,9,3,0,5,55,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,18.4205067673823
"2737",20,"C",0,0,63,120,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,67,"E",12,80,136,21,16,0,0,0,0,82,38,430,54,1,9,9,0,2,5,60,20,0,0,0,0,0,0,0,0,0,0,0,47,37,1,15.0901316879856
"2738",18,"C",0,2,68,150,0,0,1,1,0,0,0,0,0,0,0,10,35,10,"J",1,57,"E",10,70,168,20,12,0,0,0,0,79,38,540,79,1,9,9,2,0,3,57,18,0,0,0,0,0,0,0,0,0,0,0,46,40,0,18.8079741147147
"2739",20,"C",0,0,65,129,0,0,0,0,0,0,0,0,0,0,1,12,65,5,"I",1,60,"B",11,70,160,21,12,0,0,0,0,82,39,430,73,1,7,9,2,0,10,54,17,4,0,0,0,0,0,0,0,0,0,0,47,41,1,22.2747698641795
"2740",21,"C",0,3,64,136,2,0,0,0,0,0,0,1,0,0,1,11,85,10,"J",1,50,"E",13,74,147,22,9,0,0,0,0,75,27,290,55,0,10,10,2,0,11,58,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,18.30862762745
"2741",27,"C",60,11,62,127,0,0,0,0,0,0,0,1,0,0,0,12,55,10,"J",1,73,"E",10,72,157,28,12,0,0,0,0,82,41,530,55,0,8,9,2,0,9,70,22,0,0,0,0,0,0,0,0,0,0,0,44,41,1,14.3065572165205
"2742",24,"C",0,0,63,118,0,1,0,0,0,0,1,1,0,0,0,12,45,12,"J",1,63,"E",15,78,142,22,12,0,0,0,0,78,37,560,83,1,9,9,0,2,3,55,18,0,0,0,0,0,0,0,0,0,0,0,44,34,1,21.9775611265469
"2743",39,"C",0,0,63,142,0,0,0,0,0,0,1,0,0,0,0,12,45,13,"L",1,43,"B",11,70,154,40,10,0,1,0,0,81,39,315,59,1,8,9,2,0,3,57,20,0,0,0,0,0,0,0,0,0,0,0,46,39,1,13.3492101519477
"2744",30,"C",10,14,64,125,0,0,0,0,0,0,0,0,2,0,1,10,55,4,"J",1,73,"E",11,60,149,29,12,0,0,0,0,80,33,565,78,1,9,10,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,19.0565300796989
"2745",39,"C",0,14,63,123,0,0,0,0,0,0,2,0,0,0,0,8,45,15,"J",1,30,"E",13,64,142,41,7,0,2,1,0,80,27,390,42,0,9,10,2,3,11,50,14,0,0,0,0,0,0,2,0,0,0,1,45,36,1,6.773331939692
"2746",22,"C",0.5,5,63,98,0,0,0,0,0,0,0,1,2,0,0,11,55,10,"L",1,53,"E",10,60,123,24,9,0,0,0,0,91,37,480,55,1,8,9,2,0,7,58,18,1,0,0,0,0,0,0,0,0,0,0,48,40,1,17.5128583116431
"2747",21,"C",0,5,63,120,0,0,0,0,0,0,0,0,0,0,1,12,95,7,"J",1,83,"E",12,80,137,24,12,0,0,0,0,84,39,520,63,0,9,10,2,0,5,59,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,15.8139740020258
"2748",26,"C",20,10,67,149,0,0,0,6,0,0,0,0,0,0,0,9,55,13,"J",1,63,"E",13,70,164,30,12,1,0,0,0,71,28,620,62,0,5,6,2,0,14,67,21,0,0,0,1,0,0,0,0,0,0,0,46,38,0,15.6130579282883
"2749",19,"C",23,4,61,115,0,0,0,0,0,1,0,0,0,0,0,12,75,6,"J",1,53,"E",13,60,139,24,9,0,0,0,0,82,35,360,44,0,8,9,2,0,6,45,15,0,0,0,0,0,0,0,0,0,0,0,45,41,1,16.8871380404498
"2750",23,"C",0,2,62,95,0,0,0,0,0,0,0,0,1,0,0,9,45,7,"F",1,70,"E",11,45,126,24,12,0,0,0,0,78,32,475,47,1,8,9,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,15.7544405657488
"2751",22,"C",0,0,65,125,0,0,0,0,0,0,0,1,0,0,1,16,95,5,"G",1,93,"E",13,60,154,25,18,0,0,0,0,82,34,605,70,1,6,9,0,2,1,60,19,0,0,0,0,1,0,0,0,0,0,0,47,49,0,11.2327989347442
"2752",24,"C",0,0,67,140,0,0,0,0,0,0,0,0,0,0,1,14,85,10,"A",1,93,"E",13,88,141,23,18,0,0,0,0,85,41,485,86,1,9,10,0,2,7,58,19,0,0,0,0,0,0,0,0,0,0,0,48,42,1,18.0392044064164
"2753",27,"C",0,5,66,130,0,0,0,0,0,0,0,1,0,0,1,13,105,10,"F",1,93,"E",14,70,155,27,18,0,0,0,0,82,39,550,53,1,8,9,0,2,14,66,20,0,0,0,0,0,0,0,0,0,0,0,48,43,1,2.49261614284797
"2754",20,"C",0,0,59,100,0,0,2,0,0,0,0,0,0,0,1,12,95,5,"J",1,70,"B",13,70,120,20,12,0,0,0,0,82,35,510,41,1,5,9,2,0,2,59,20,0,0,0,1,0,0,0,0,0,0,1,45,39,1,14.5066648443132
"2755",19,"C",0,1,66,152,0,0,0,0,0,1,0,3,1,0,1,12,75,5,"J",1,60,"E",11,80,168,24,11,0,0,0,0,82,33,480,65,1,6,7,2,0,2,68,22,5,0,0,3,0,0,0,0,0,0,0,47,42,1,20.7445922508836
"2756",22,"C",8,1,63,137,0,0,0,0,0,1,3,0,1,0,1,12,85,4,"J",1,70,"B",13,80,150,25,12,0,1,0,0,76,31,385,58,1,9,9,2,0,11,57,18,0,1,0,0,0,0,0,0,0,0,0,48,42,1,20.3232306694034
"2757",17,"C",0,0,60,90,1,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,57,"E",10,70,102,21,12,0,0,0,0,80,37,360,39,1,6,9,3,0,7,52,15,1,0,1,0,0,0,0,0,0,0,0,44,38,0,12.1925476598582
"2758",41,"C",5,25,70,140,0,0,0,5,0,2,1,0,1,0,1,12,65,4,"J",1,70,"E",15,70,160,42,12,1,1,0,1,78,24,420,68,1,9,9,3,0,5,45,12,0,0,0,0,0,0,0,0,0,0,0,45,36,1,17.7309825438389
"2759",18,"C",0,2,69,115,0,0,0,4,0,1,0,0,2,0,0,12,105,6,"J",1,73,"E",13,60,141,25,11,0,0,0,0,74,28,390,52,1,8,9,3,0,10,65,18,6,0,0,0,0,0,0,0,0,0,2,47,36,1,15.4246538714561
"2760",21,"C",0,2,66,127,0,1,1,5,0,1,0,0,3,0,0,12,105,6,"J",1,73,"E",13,70,131,27,10,0,0,0,0,35,16,375,58,1,7,8,3,0,8,48,14,7,0,0,5,0,0,0,0,0,0,1,45,30,0,10.9399753482938
"2761",34,"C",0,0,66,130,0,0,2,5,0,0,0,0,1,0,0,12,65,8,"J",1,70,"E",14,70,155,33,12,0,1,0,0,73,26,540,50,1,9,9,3,0,10,52,14,6,0,0,2,0,0,0,0,0,0,2,46,37,0,10.2262429088128
"2762",33,"C",0,0,65,143,0,0,0,5,0,0,0,0,1,0,0,12,45,15,"J",1,53,"E",12,60,170,36,12,0,0,1,1,78,30,660,47,0,9,10,2,0,9,65,21,6,0,0,3,0,0,0,0,0,0,2,44,37,1,13.991858967527
"2763",25,"C",10,6,65,120,0,0,0,5,0,0,0,0,1,0,1,16,105,7,"J",1,80,"E",13,70,143,27,12,0,0,0,0,76,29,460,47,1,8,9,3,0,6,55,16,0,0,1,0,0,0,0,0,0,0,1,46,39,0,9.27540994746471
"2764",28,"C",10,8,65,130,0,0,0,5,0,0,0,0,1,0,0,16,65,10,"J",1,77,"E",13,80,145,29,12,0,0,0,0,76,32,630,56,0,8,9,2,0,7,49,14,0,0,0,3,0,0,0,0,0,0,1,46,36,1,14.7394026042879
"2765",29,"C",0,0,68,135,0,1,2,4,0,0,0,0,1,0,0,17,65,8,"J",1,67,"E",13,70,153,30,14,0,0,0,1,82,32,700,73,0,8,8,3,0,14,51,15,0,0,0,3,0,0,0,0,0,0,3,46,37,0,18.766519658028
"2766",26,"C",0,0,67,130,0,0,0,5,0,0,0,1,1,0,0,14,85,5,"J",1,67,"E",12,70,158,27,16,0,0,0,0,81,32,540,60,1,8,9,3,0,13,45,13,0,0,0,3,0,0,2,0,0,0,3,48,36,1,16.942112363552
"2767",32,"C",20,14,69,120,0,0,0,3,0,0,1,0,1,0,0,9,75,9,"J",1,73,"E",11,70,137,38,12,0,0,0,0,77,21,610,49,1,8,9,2,0,14,55,15,0,0,0,3,0,0,0,0,0,0,1,46,35,1,13.5270338362296
"2768",29,"C",0.5,12,63,115,0,0,0,5,0,1,0,0,1,0,0,16,65,6,"J",1,87,"E",10,80,147,30,16,0,1,0,2,70,27,565,84,0,7,10,3,0,7,60,20,0,0,0,3,0,0,0,0,0,0,1,45,35,1,15.9318682553486
"2769",23,"C",15,4,65,122,0,0,0,4,0,0,0,0,1,0,0,12,55,10,"J",1,70,"E",10,70,133,26,12,0,0,0,0,78,30,440,64,0,8,9,3,0,11,61,20,0,0,0,0,0,0,0,0,0,0,0,45,38,1,19.0763823968552
"2770",30,"C",15,13,68,105,0,0,0,5,0,1,0,0,2,0,0,12,65,8,"J",1,80,"E",12,70,114,31,12,2,3,0,0,7,8,440,46,0,6,9,4,0,12,51,14,4,0,0,4,0,0,0,0,0,0,4,46,32,0,4.92402811023204
"2771",21,"C",0,5,66,125,0,0,0,5,0,1,1,1,0,0,0,12,55,8,"J",1,87,"E",10,70,144,28,16,1,1,0,0,73,26,550,61,0,8,9,2,0,5,59,16,4,0,0,2,0,0,0,0,0,0,2,46,36,1,11.2526408581553
"2772",29,"C",40,10,67,125,0,0,0,4,0,0,1,0,3,0,0,12,55,8,"J",1,70,"E",12,75,133,33,12,3,3,0,0,73,16,300,51,1,9,10,3,0,8,51,15,7,0,0,0,0,0,0,0,0,0,2,46,35,1,16.3065207639843
"2773",33,"C",8,15,66,135,0,0,0,5,0,2,0,0,1,0,1,10,65,7,"J",1,57,"E",11,70,159,32,10,0,0,0,1,79,33,850,67,0,4,8,3,0,9,51,18,8,0,0,0,0,0,0,0,0,0,3,44,36,0,9.1988603976332
"2774",23,"C",0,0,63,122,0,0,0,5,0,0,0,1,1,0,0,12,75,7,"J",1,60,"E",13,60,136,26,11,0,0,0,1,80,25,660,97,0,7,8,3,0,11,57,16,0,0,0,0,0,0,0,0,0,0,0,46,36,0,27.9255991965704
"2775",23,"C",20,5,69,130,0,0,0,5,0,0,0,0,1,0,0,16,75,7,"J",1,87,"E",11,80,150,28,12,0,0,0,0,89,42,400,53,1,7,8,3,0,7,58,16,5,0,0,3,0,0,0,0,0,0,1,46,37,0,10.5797348634852
"2776",33,"C",0,0,68,135,0,0,0,4,0,0,1,1,1,0,0,12,65,9,"J",1,80,"E",14,60,149,35,12,0,0,0,0,82,33,550,87,1,8,2,2,0,13,62,20,7,0,0,3,0,0,0,0,0,0,2,47,36,1,17.9034554867597
"2777",18,"C",0,0,62,100,0,0,0,4,0,2,0,0,1,0,0,10,45,15,"J",1,50,"E",12,70,121,21,10,0,0,0,0,80,32,480,46,0,7,10,3,0,10,39,12,0,0,0,3,0,0,0,0,0,0,4,46,36,1,15.980796664155
"2778",20,"C",0,0,63,100,0,1,0,5,0,0,0,0,0,0,0,11,55,10,"J",1,47,"E",12,76,115,20,9,0,0,0,0,76,25,375,46,1,9,10,3,0,6,35,11,0,0,0,2,0,0,0,0,0,0,2,46,35,1,15.8157104173083
"2779",16,"C",0,0,64,125,0,0,1,4,0,0,0,0,1,0,0,10,55,7,"J",1,67,"E",13,70,145,21,12,0,0,0,0,75,37,510,49,1,8,9,3,0,12,53,16,0,0,0,0,0,0,0,0,0,0,0,48,36,1,17.8256380176054
"2780",22,"C",10,7,64,115,0,0,0,6,0,0,0,0,1,0,1,12,45,10,"J",1,83,"E",13,70,139,25,14,0,2,0,0,77,28,460,59,1,8,9,2,0,15,54,14,0,0,0,0,0,0,0,0,0,0,0,44,37,0,17.8549102229179
"2781",18,"C",20,4,66,145,0,0,0,5,0,0,0,0,1,0,0,9,25,7,"J",1,30,"E",13,60,106,22,9,0,0,0,0,79,37,500,58,1,7,10,3,0,9,45,13,0,0,0,0,0,0,0,0,0,0,1,43,37,1,9.39906265753148
"2782",25,"C",0,0,65,115,0,0,0,4,0,1,1,0,1,0,1,12,95,4,"J",1,73,"E",13,56,136,25,12,0,0,0,0,79,35,490,52,1,8,8,3,0,11,66,21,6,0,0,2,0,0,0,0,0,0,2,46,36,1,16.0420055692758
"2783",30,"C",18,14,64,140,0,0,0,4,0,5,0,0,1,0,0,16,105,7,"J",1,93,"E",12,70,151,28,15,0,0,0,0,80,32,350,61,0,1,5,3,0,13,43,12,1,0,1,5,0,0,0,0,0,0,2,45,34,1,6.15971458935895
"2784",30,"C",0,10,61,132,0,0,2,4,0,2,1,0,1,0,0,12,75,12,"J",1,83,"E",11,70,149,36,12,2,1,0,1,66,20,430,56,1,5,7,5,0,9,35,10,7,0,0,0,0,0,0,0,0,0,3,46,37,0,2.51891726693233
"2785",27,"C",18,8,68,118,0,0,0,4,0,0,0,0,1,0,0,12,75,8,"J",1,93,"E",13,80,130,26,17,1,0,0,0,77,31,640,51,0,8,8,3,0,10,50,15,0,0,0,0,1,0,0,0,0,0,3,45,37,0,9.33462791097669
"2786",31,"C",20,15,64,122,0,0,0,4,0,1,0,0,1,0,0,16,65,6,"J",1,90,"E",14,80,135,30,16,0,0,0,0,82,34,455,22,0,7,7,2,0,7,59,18,0,0,0,0,0,0,0,0,0,0,0,45,37,0,-6.26446786119764
"2787",23,"C",25,6,67,123,0,0,0,4,0,3,0,2,1,0,1,12,95,5,"J",1,87,"E",13,60,154,27,14,0,0,0,0,79,27,530,68,1,8,9,3,0,6,60,18,0,0,0,0,0,0,0,0,0,0,0,48,37,1,12.6631722461969
"2788",34,"C",10,10,66,132,0,0,1,5,0,0,1,0,1,0,0,16,65,8,"J",1,83,"E",15,80,157,39,16,1,1,0,0,78,29,530,69,0,8,8,3,0,11,52,16,0,0,0,0,0,0,0,0,0,0,0,46,36,0,9.19504418897851
"2789",30,"C",0,11,60,113,0,0,1,5,0,2,1,2,0,0,0,18,65,7,"J",1,90,"E",12,60,124,31,17,1,0,0,1,71,23,250,39,0,7,9,4,0,4,46,14,0,0,1,0,1,0,0,0,0,0,4,45,34,0,-2.21226946401575
"2790",28,"C",20,9,62,105,2,0,0,4,0,4,2,0,1,0,0,12,55,10,"J",1,83,"E",13,55,124,29,14,0,1,0,0,83,28,650,53,0,8,9,2,0,3,52,16,0,0,0,0,0,0,0,0,0,0,0,45,37,1,10.2407947565973
"2791",22,"C",0,0,66,147,0,0,1,5,0,1,0,0,1,0,0,16,65,10,"L",1,90,"E",14,70,172,23,16,0,0,0,0,73,28,430,33,1,9,9,4,0,11,60,18,5,0,0,2,0,0,0,0,0,0,4,47,36,1,-0.288147629504862
"2792",31,"C",40,13,65,122,0,0,0,4,0,0,1,0,1,0,0,14,105,7,"J",1,87,"E",13,55,155,34,12,0,3,0,0,76,26,465,54,0,8,9,4,0,14,59,17,6,0,1,1,0,0,0,0,0,0,3,43,38,1,11.7648101349177
"2793",29,"C",0,0,58,136,0,0,1,3,0,0,0,0,1,0,0,12,75,8,"J",1,90,"E",12,70,146,31,16,1,0,0,0,81,34,620,72,1,8,9,2,0,15,51,16,5,0,1,2,0,0,0,0,0,0,3,47,36,0,11.9931283330819
"2794",22,"C",30,5,68,130,0,0,0,5,0,0,0,1,0,0,0,13,55,6,"L",1,70,"E",15,75,153,29,13,0,0,0,0,79,28,510,72,1,6,9,3,0,12,66,20,0,0,0,0,0,0,0,0,0,0,0,47,36,1,19.459723418131
"2795",37,"C",15,17,67,135,0,0,1,4,0,0,0,0,1,0,0,14,105,8,"L",1,90,"E",13,60,161,39,16,1,1,0,2,70,25,590,56,0,7,9,2,0,9,55,17,0,0,0,0,0,0,0,0,0,0,0,45,37,1,3.9799567974438
"2796",26,"C",0,0,62,120,0,1,0,5,0,0,0,0,1,0,1,12,45,8,"J",1,63,"E",15,74,161,28,12,0,0,0,0,78,26,600,52,0,7,8,2,0,7,50,17,0,0,0,4,0,0,0,0,0,0,4,46,36,0,11.8910153795355
"2797",31,"C",0,0,65,120,0,0,0,4,0,0,2,0,1,0,1,16,105,7,"J",1,93,"E",11,60,129,31,16,0,0,0,0,76,26,485,61,1,8,9,3,0,5,60,16,0,0,0,0,0,0,0,0,0,0,0,47,38,1,6.97475198216785
"2798",29,"C",25,13,68,122,0,0,0,5,0,1,0,0,2,0,0,14,45,5,"J",1,83,"E",12,50,141,33,18,0,0,0,0,58,23,490,55,0,8,8,2,1,4,66,20,0,0,0,0,0,0,0,0,0,0,0,45,37,1,7.25710956115902
"2799",22,"C",0,9,63,115,0,1,0,5,0,0,1,1,2,0,0,12,55,7,"J",1,63,"E",12,70,124,22,12,0,0,0,0,75,37,460,64,1,8,9,2,0,11,52,15,0,0,0,0,0,0,0,0,0,0,0,44,36,1,19.0725098346371
"2800",25,"C",0,3,63,120,0,1,0,5,0,2,0,2,2,0,0,11,35,8,"J",1,43,"E",15,60,136,36,12,0,0,0,0,75,26,420,46,1,8,9,2,2,9,54,16,6,0,0,2,0,0,0,0,0,0,2,45,38,1,11.7271548305387
"2801",27,"C",0,6,64,123,0,0,0,5,0,1,0,0,1,0,0,11,35,6,"J",1,43,"E",15,74,144,37,12,0,1,0,0,69,30,620,58,0,8,8,4,0,5,57,15,0,0,0,2,0,0,0,0,0,0,1,45,35,0,2.4625441251343
"2802",40,"C",5,24,63,117,0,2,0,5,0,0,1,0,2,0,0,12,95,5,"A",1,87,"E",12,65,123,37,16,0,0,0,1,74,27,425,48,1,9,9,4,0,6,56,16,0,0,0,0,0,0,0,0,0,0,2,46,35,0,0.803253173246926
"2803",38,"C",25,22,63,140,0,0,1,5,0,0,0,0,1,0,1,14,85,6,"J",1,90,"E",12,75,135,38,14,1,0,0,1,81,30,585,37,0,9,9,2,0,7,55,16,4,0,0,0,1,0,0,0,0,0,2,43,36,0,-2.48292727895095
"2804",28,"C",2,4,65,110,0,0,0,4,0,0,2,0,2,0,0,16,75,8,"J",1,93,"E",15,60,124,29,13,0,0,0,0,88,30,570,47,0,8,9,2,0,6,55,16,6,0,0,2,0,0,0,0,0,0,2,47,37,1,4.25866280998144
